gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TicketMedio,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NumServicos,Risk_Score,Risk_Tier
0,0,1,1,68,1,1,0,1,0,1,1,1,2,1,103.75,0,103.52132352941176,1,0,1,0,0,6,15,Baixo Risco
0,0,1,1,30,1,0,0,0,1,0,0,1,1,0,86.45,0,84.60166666666667,1,0,0,1,0,3,50,Risco Medio
0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,75.1,0,75.803125,1,0,0,0,0,2,62,Risco Medio
1,0,0,0,33,1,0,0,1,0,1,0,0,2,0,80.6,0,80.33636363636363,1,0,0,0,0,3,18,Baixo Risco
1,0,1,0,72,1,0,0,0,0,0,0,0,2,0,19.3,0,18.12222222222222,0,1,1,0,0,1,2,Baixo Risco
0,1,0,0,4,1,1,0,0,0,0,0,1,0,1,84.6,1,90.025,1,0,0,1,0,3,91,Alto Risco
0,0,0,0,12,0,0,1,0,0,1,0,0,1,1,33.6,0,36.2875,0,0,0,0,1,2,32,Risco Medio
0,1,1,0,4,1,1,0,0,0,0,1,0,0,1,83.25,0,77.0125,1,0,0,1,0,3,90,Alto Risco
0,0,1,1,0,1,0,1,1,1,0,1,1,2,0,80.85,0,0.0,0,0,0,0,1,6,15,Baixo Risco
0,0,0,0,6,1,1,1,0,0,0,0,0,0,1,79.05,1,72.41666666666667,1,0,0,1,0,3,80,Alto Risco
0,0,1,0,65,1,1,0,1,1,1,1,1,1,1,108.05,0,109.52153846153846,1,0,1,0,0,7,30,Baixo Risco
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,19.9,0,21.363333333333333,0,1,0,0,1,1,28,Baixo Risco
0,0,0,1,24,1,0,0,0,0,0,0,0,1,0,21.05,0,22.147916666666664,0,1,0,0,0,1,11,Baixo Risco
0,0,0,1,13,0,0,0,1,0,0,0,0,0,0,30.15,0,29.4,0,0,0,1,0,1,55,Risco Medio
1,0,0,0,24,1,0,0,0,0,0,0,1,0,1,79.85,0,83.375,1,0,1,0,0,2,73,Alto Risco
0,0,1,0,72,0,0,1,1,1,1,1,1,2,0,65.5,0,68.32916666666667,0,0,0,0,0,6,5,Baixo Risco
0,0,1,1,54,1,1,1,1,0,0,1,1,0,1,104.1,0,104.55185185185184,1,0,0,0,0,6,47,Risco Medio
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,74.4,1,71.93333333333334,1,0,0,0,0,2,76,Alto Risco
1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,20.5,0,19.4,0,1,0,0,1,1,36,Risco Medio
0,1,1,1,32,1,1,0,0,1,0,1,0,0,1,91.35,0,90.5171875,1,0,0,0,1,4,72,Alto Risco
1,1,0,0,35,1,1,0,0,1,0,1,1,0,1,99.05,1,97.02285714285716,1,0,0,1,0,5,85,Alto Risco
1,0,1,1,35,1,0,0,0,0,0,0,0,2,0,20.5,0,21.695714285714285,0,1,0,0,0,1,5,Baixo Risco
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,44.95,1,42.575,0,0,0,0,1,1,60,Risco Medio
0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,75.6,0,66.94375,1,0,0,1,0,2,74,Alto Risco
1,0,0,0,22,1,0,1,0,0,1,0,0,0,0,55.1,0,56.96136363636364,0,0,0,0,1,3,28,Baixo Risco
0,0,0,0,15,1,0,1,0,1,1,0,0,0,0,58.95,0,63.67666666666666,0,0,0,1,0,4,38,Risco Medio
1,0,0,0,22,1,1,0,0,0,0,1,1,0,1,95.1,0,98.3,1,0,0,1,0,4,88,Alto Risco
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,44.7,1,44.7,0,0,1,0,0,1,53,Risco Medio
0,0,1,1,71,1,1,0,0,0,0,0,0,2,0,25.45,0,25.54014084507042,0,1,0,0,0,2,2,Baixo Risco
1,0,0,0,4,1,0,1,0,1,0,0,0,0,0,56.75,0,61.2875,0,0,0,1,0,3,54,Risco Medio
1,0,0,0,25,1,1,1,1,1,1,0,1,0,0,81.75,0,81.152,0,0,0,0,0,7,31,Risco Medio
0,0,1,1,32,1,0,0,1,0,0,1,0,0,1,86.1,0,85.1171875,1,0,0,1,0,3,69,Risco Medio
1,1,1,0,7,0,0,1,0,0,0,0,0,0,0,29.8,0,31.49285714285714,0,0,0,0,0,1,53,Risco Medio
1,0,0,0,17,1,0,0,0,0,0,0,0,1,1,20.5,0,21.51764705882353,0,1,0,0,1,1,22,Baixo Risco
1,1,1,0,8,1,0,1,0,0,0,1,0,0,0,60.9,0,68.99375,0,0,0,0,0,3,52,Risco Medio
0,1,0,0,56,1,1,1,0,1,1,0,1,2,0,73.25,0,72.39642857142857,0,0,0,0,0,6,7,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.7,1,45.7,0,0,0,0,1,1,65,Risco Medio
1,1,0,0,8,1,0,1,0,0,1,1,1,0,0,100.3,1,104.04375,1,0,1,0,0,5,69,Risco Medio
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,19.25,1,16.04285714285714,0,1,0,1,0,1,40,Risco Medio
1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,20.85,0,20.216666666666665,0,1,0,0,1,1,31,Risco Medio
0,0,0,0,71,1,0,1,1,1,1,1,0,2,0,77.35,0,78.17042253521127,0,0,1,0,0,6,3,Baixo Risco
0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,96.0,1,87.4,1,0,0,1,0,4,92,Alto Risco
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,90.55,1,90.55,1,0,0,1,0,3,87,Alto Risco
1,0,1,0,49,1,1,1,1,0,0,1,0,0,1,93.85,0,96.5938775510204,1,0,0,0,0,5,51,Risco Medio
1,0,0,0,58,1,0,0,1,1,1,1,0,2,0,70.1,0,69.80948275862069,0,0,0,0,0,5,6,Baixo Risco
1,1,1,0,44,0,0,0,1,0,0,0,0,0,1,30.35,1,30.902272727272727,0,0,0,1,0,1,53,Risco Medio
0,0,1,1,59,1,0,0,1,0,1,1,1,2,1,75.95,0,76.98898305084747,0,0,1,0,0,5,7,Baixo Risco
1,0,0,0,71,1,1,1,0,1,1,1,1,2,1,108.05,1,106.08661971830983,1,0,0,1,0,7,20,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,69.9,1,69.9,1,0,0,1,0,1,85,Alto Risco
0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,75.25,0,80.78636363636363,1,0,0,1,0,2,80,Alto Risco
1,1,1,0,62,1,1,0,1,1,0,1,1,1,1,103.75,1,102.95725806451614,1,0,0,1,0,6,55,Risco Medio
0,0,1,1,35,1,0,1,0,0,1,0,0,1,1,54.95,0,54.74285714285714,0,0,0,0,0,3,12,Baixo Risco
0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,19.5,0,20.65,0,1,0,0,0,1,31,Risco Medio
1,0,1,1,40,1,0,0,0,0,0,0,0,2,0,19.6,0,20.223750000000003,0,1,0,0,1,1,4,Baixo Risco
0,0,0,0,39,1,0,1,0,0,0,0,0,1,1,47.85,0,48.369230769230775,0,0,0,1,0,2,25,Baixo Risco
1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,86.6,1,86.6,1,0,0,1,0,3,90,Alto Risco
0,0,1,1,72,1,1,0,0,0,0,0,0,2,0,23.75,0,23.322916666666668,0,1,0,0,0,2,2,Baixo Risco
0,1,1,0,33,1,1,0,1,0,0,0,0,0,1,80.6,1,80.5,1,0,0,0,0,3,67,Risco Medio
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,43.8,0,45.07916666666667,0,0,0,0,0,1,48,Risco Medio
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.75,0,19.75,0,1,0,0,0,1,35,Risco Medio
1,0,0,1,27,1,0,0,0,0,0,0,0,0,0,19.15,0,19.90185185185185,0,1,0,0,1,1,19,Baixo Risco
1,0,1,1,34,1,0,0,0,0,0,0,0,1,0,19.6,0,19.96470588235294,0,1,1,0,0,1,8,Baixo Risco
0,0,1,0,56,1,0,1,0,1,0,0,0,2,0,80.3,0,80.60089285714285,1,0,0,0,0,3,11,Baixo Risco
0,0,0,0,58,1,1,0,0,0,0,0,0,2,0,24.35,0,24.54913793103448,0,1,1,0,0,2,4,Baixo Risco
0,0,1,1,22,1,1,0,0,0,0,0,0,2,0,25.25,0,25.245454545454542,0,1,1,0,0,2,7,Baixo Risco
0,0,1,1,10,1,1,0,0,0,0,0,0,2,0,26.1,0,22.555,0,1,1,0,0,2,9,Baixo Risco
1,0,0,0,13,1,0,0,0,0,0,0,0,2,0,20.0,0,20.65,0,1,1,0,0,1,9,Baixo Risco
0,0,0,0,35,1,1,0,1,0,1,0,0,0,0,85.3,1,83.35714285714286,1,0,1,0,0,4,46,Risco Medio
0,0,0,0,34,1,0,0,0,0,0,0,0,0,1,70.0,1,71.06176470588235,1,0,1,0,0,1,61,Risco Medio
0,1,0,0,4,1,1,0,0,0,0,1,1,0,1,94.3,1,106.1125,1,0,0,1,0,4,93,Alto Risco
1,0,1,0,72,1,0,0,0,0,0,0,0,2,0,20.7,0,20.72361111111111,0,1,0,0,0,1,2,Baixo Risco
1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,70.3,0,66.2,0,0,0,1,0,4,68,Risco Medio
0,0,0,0,7,1,0,0,0,1,0,1,1,0,1,95.35,1,94.41428571428573,1,0,0,1,0,4,89,Alto Risco
1,1,1,0,27,1,1,0,0,0,0,0,0,0,1,75.5,1,70.1462962962963,1,0,0,1,0,2,80,Alto Risco
1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,69.55,0,71.225,1,0,0,0,1,1,75,Alto Risco
0,0,0,0,37,1,0,0,0,0,0,0,0,2,0,19.85,0,21.195945945945947,0,1,0,0,1,1,6,Baixo Risco
1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,20.0,0,19.89047619047619,0,1,0,0,1,1,26,Baixo Risco
0,1,1,0,53,1,1,0,0,0,0,1,1,1,1,95.85,0,94.64622641509432,1,0,1,0,0,4,53,Risco Medio
0,0,0,0,18,1,1,0,0,0,1,0,1,0,1,90.1,1,89.59722222222223,1,0,0,1,0,4,81,Alto Risco
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,68.95,1,59.875,1,0,0,1,0,1,79,Alto Risco
1,0,1,1,32,1,1,1,0,0,0,1,1,0,1,99.55,1,100.1453125,1,0,1,0,0,5,64,Risco Medio
1,1,1,0,23,1,0,0,0,0,0,0,0,1,1,20.75,0,21.09565217391304,0,1,0,1,0,1,28,Baixo Risco
1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,50.15,0,53.61666666666667,0,0,0,0,1,2,54,Risco Medio
0,0,1,1,71,0,0,1,1,0,1,1,1,2,0,58.65,0,58.38380281690141,0,0,0,0,1,5,4,Baixo Risco
1,0,0,0,9,1,0,0,0,0,1,1,1,0,1,95.9,0,91.9388888888889,1,0,0,0,0,4,79,Alto Risco
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,49.5,0,49.5,0,0,0,1,0,2,61,Risco Medio
1,0,1,1,18,1,0,0,0,1,0,0,1,0,0,57.45,1,55.047222222222224,0,0,0,1,0,3,53,Risco Medio
1,0,1,1,12,1,0,0,0,0,0,0,1,1,0,53.65,1,58.02916666666667,0,0,1,0,0,2,32,Risco Medio
1,0,1,0,71,1,1,1,1,1,1,0,1,2,1,80.1,0,78.66760563380281,0,0,0,0,1,7,5,Baixo Risco
0,0,0,0,64,1,1,0,0,0,0,0,0,1,1,24.4,0,25.01875,0,1,0,0,0,2,9,Baixo Risco
1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,40.05,0,40.6125,0,0,0,1,0,2,75,Alto Risco
0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,19.5,0,20.443478260869565,0,1,0,0,1,1,31,Risco Medio
0,0,1,1,39,1,0,1,0,0,0,0,0,0,0,51.05,0,52.97435897435897,0,0,1,0,0,2,19,Baixo Risco
1,0,1,0,28,1,0,1,0,0,1,0,0,1,0,54.35,0,50.94464285714286,0,0,0,0,1,3,14,Baixo Risco
0,1,0,0,5,1,0,0,1,0,0,1,0,0,1,84.7,0,78.5,1,0,0,1,0,3,87,Alto Risco
0,1,1,0,45,1,0,0,0,1,0,0,1,0,1,86.1,0,85.81,1,0,0,1,0,3,73,Alto Risco
1,0,0,0,37,1,0,0,0,0,0,0,0,0,1,70.35,0,68.9972972972973,1,0,0,0,1,1,62,Risco Medio
0,1,1,0,60,1,0,1,1,1,1,1,1,2,1,110.0,0,111.13916666666668,1,0,0,0,0,7,15,Baixo Risco
1,1,0,0,8,1,1,0,0,1,0,1,1,0,1,100.6,1,102.425,1,0,0,1,0,5,92,Alto Risco
0,0,0,0,47,1,1,1,0,1,0,1,0,1,0,94.9,0,98.19680851063828,1,0,1,0,0,5,31,Risco Medio
1,0,1,1,26,1,1,0,0,0,0,1,0,0,1,83.75,1,79.63846153846154,1,0,0,1,0,3,78,Alto Risco
0,1,1,1,3,1,0,1,0,0,1,1,0,0,1,88.3,1,91.25,1,0,0,0,1,4,69,Risco Medio
0,0,1,1,50,1,0,0,0,0,0,0,0,0,1,69.75,0,71.154,1,0,0,0,0,1,46,Risco Medio
1,0,1,1,27,1,1,0,0,0,1,1,1,0,0,71.6,0,72.48518518518519,0,0,0,0,0,5,41,Risco Medio
0,1,0,0,8,1,0,0,0,1,0,1,1,0,1,92.1,1,91.24375,1,0,0,1,0,4,90,Alto Risco
0,0,1,0,62,1,1,0,0,0,0,0,0,2,0,23.65,0,22.850806451612904,0,1,0,0,0,2,3,Baixo Risco
0,0,1,0,71,1,0,1,0,1,1,1,1,2,0,81.85,0,83.44225352112676,0,0,0,0,0,6,4,Baixo Risco
1,0,0,0,66,1,1,0,0,0,0,0,0,2,0,25.1,0,25.722727272727276,0,1,0,0,1,2,4,Baixo Risco
1,0,1,1,68,1,1,1,1,1,1,1,1,2,1,114.7,0,115.43897058823528,1,0,0,0,0,8,11,Baixo Risco
0,0,0,0,13,0,0,0,0,1,0,1,1,0,0,49.15,0,49.95384615384615,0,0,0,1,0,3,74,Alto Risco
1,0,1,0,56,1,0,0,0,0,0,0,1,1,1,80.9,0,81.38392857142857,1,0,0,1,0,2,48,Risco Medio
1,0,1,0,38,1,0,1,1,0,0,0,0,0,1,79.45,1,79.29078947368421,1,0,0,1,0,3,56,Risco Medio
1,1,0,0,14,1,0,0,0,0,0,1,1,0,0,90.45,1,90.43571428571428,1,0,1,0,0,3,79,Alto Risco
0,0,0,1,16,1,0,0,0,0,0,0,0,1,1,19.3,0,22.521875,0,1,0,0,0,1,17,Baixo Risco
0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,70.2,0,74.75,1,0,0,1,0,1,70,Risco Medio
1,0,1,1,32,1,0,0,0,0,0,0,0,0,1,69.75,1,73.371875,1,0,0,0,0,1,58,Risco Medio
0,0,0,0,8,1,0,1,0,0,1,0,0,1,0,54.25,0,55.96875,0,0,0,0,0,3,21,Baixo Risco
0,0,1,1,43,1,1,0,0,1,0,1,1,0,1,99.3,0,97.90581395348836,1,0,0,0,0,5,66,Risco Medio
0,0,0,0,52,1,1,1,0,1,1,1,0,1,0,74.0,0,74.57019230769231,0,0,1,0,0,6,11,Baixo Risco
1,0,0,0,3,1,0,0,0,0,1,0,0,0,1,50.25,0,50.76666666666667,0,0,0,0,1,2,56,Risco Medio
1,0,0,0,29,1,0,0,0,0,0,0,0,1,1,19.8,0,19.731034482758623,0,1,0,0,1,1,17,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,1,19.65,0,1,0,0,1,1,36,Risco Medio
1,1,0,0,12,0,0,0,0,1,1,0,1,0,1,43.65,1,43.9125,0,0,0,1,0,3,73,Alto Risco
0,0,1,1,16,0,0,0,0,0,0,0,1,0,1,35.5,0,34.54375,0,0,1,0,0,1,59,Risco Medio
0,0,0,0,40,1,1,0,0,1,1,1,1,1,1,80.75,0,80.21625,0,0,0,0,1,6,33,Risco Medio
0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,39.5,1,42.15,0,0,0,1,0,2,74,Alto Risco
1,0,1,0,40,1,1,0,0,0,0,1,1,0,1,97.1,1,92.67375,1,0,0,0,0,4,74,Alto Risco
0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,19.55,0,17.243055555555557,0,1,0,0,1,1,11,Baixo Risco
0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,80.0,1,82.5,1,0,0,1,0,2,87,Alto Risco
0,0,0,0,10,1,0,1,0,0,0,1,0,0,1,84.7,1,83.205,1,0,0,0,1,3,73,Alto Risco
1,0,1,1,2,1,0,0,0,0,0,1,1,0,1,89.55,1,92.775,1,0,0,0,0,3,83,Alto Risco
1,0,0,0,23,1,1,0,0,0,1,1,0,0,1,90.6,1,84.48695652173913,1,0,0,1,0,4,79,Alto Risco
1,0,1,1,26,1,0,0,0,0,0,0,0,1,1,20.05,0,19.457692307692305,0,1,0,0,0,1,14,Baixo Risco
0,1,1,0,72,1,1,1,1,1,0,1,1,2,1,112.4,0,111.76180555555555,1,0,0,1,0,7,25,Baixo Risco
0,0,1,0,34,1,0,0,0,0,1,0,0,0,0,50.2,0,53.39117647058824,0,0,0,0,0,2,27,Baixo Risco
1,0,0,0,10,1,0,1,0,0,1,1,0,0,0,62.25,0,61.295,0,0,0,0,0,4,38,Risco Medio
0,0,0,0,14,1,0,1,0,0,1,0,0,1,0,55.7,0,56.79642857142857,0,0,0,0,1,3,19,Baixo Risco
0,0,0,0,23,1,1,1,0,0,0,1,0,0,1,90.05,1,94.33913043478262,1,0,0,0,0,4,70,Risco Medio
1,0,1,0,47,1,0,0,0,0,0,0,0,2,0,19.65,0,20.70425531914894,0,1,0,0,1,1,4,Baixo Risco
1,0,1,0,24,1,0,1,0,0,1,0,1,0,1,89.25,0,92.09166666666664,1,0,0,1,0,4,67,Risco Medio
1,0,1,0,49,1,1,0,1,0,0,1,1,0,1,99.05,1,99.0561224489796,1,0,0,0,0,5,66,Risco Medio
1,1,0,0,20,1,0,1,0,0,1,0,0,1,0,54.0,0,52.795,0,0,0,0,1,3,19,Baixo Risco
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,69.75,1,72.275,1,0,0,0,0,1,73,Alto Risco
0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,49.05,1,45.55,0,0,1,0,0,2,57,Risco Medio
1,0,0,0,22,0,0,0,0,1,1,1,1,2,0,56.75,0,59.31136363636363,0,0,0,0,0,4,24,Baixo Risco
1,0,0,0,7,1,1,0,0,1,0,1,1,0,1,98.05,1,101.85714285714286,1,0,0,0,0,5,87,Alto Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21.1,0,21.1,0,1,0,0,1,1,37,Risco Medio
0,0,1,1,59,1,1,0,1,0,1,0,1,0,1,96.65,0,94.58983050847458,1,0,0,0,0,5,40,Risco Medio
0,0,1,1,58,1,1,0,0,0,0,0,0,1,1,24.5,0,25.82586206896552,0,1,1,0,0,2,7,Baixo Risco
0,0,0,0,41,1,1,1,1,1,1,1,1,0,1,114.5,1,110.42560975609756,1,0,0,0,0,8,53,Risco Medio
0,1,0,0,59,1,1,0,1,0,0,0,0,2,1,79.2,0,77.80254237288136,1,0,1,0,0,3,22,Baixo Risco
0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,69.55,0,66.73333333333333,1,0,0,1,0,1,80,Alto Risco
1,0,0,0,32,1,0,0,0,0,0,0,0,2,1,20.05,0,19.2015625,0,1,0,0,0,1,8,Baixo Risco
1,1,1,0,46,1,1,0,0,1,0,1,1,0,1,98.85,0,99.23695652173912,1,0,0,1,0,5,80,Alto Risco
1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,25.75,0,0.0,0,1,0,0,1,2,12,Baixo Risco
1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,80.95,1,85.575,1,0,0,1,0,2,88,Alto Risco
0,0,1,1,52,1,0,0,0,0,0,0,0,1,0,19.6,0,19.46923076923077,0,1,1,0,0,1,5,Baixo Risco
0,1,0,0,13,1,0,0,0,1,0,0,0,0,1,74.3,1,72.33461538461539,1,0,0,1,0,2,82,Alto Risco
0,1,0,0,11,1,0,0,0,0,0,1,1,0,0,89.7,1,95.24545454545456,1,0,0,0,0,3,81,Alto Risco
1,0,0,0,32,1,1,1,0,0,1,0,0,0,0,87.65,0,86.45,1,0,0,0,0,4,44,Risco Medio
1,1,1,0,17,1,1,0,0,1,0,1,1,0,1,100.45,1,95.43823529411765,1,0,1,0,0,5,84,Alto Risco
0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,74.75,0,70.584375,1,0,1,0,0,2,75,Alto Risco
0,0,0,0,51,1,1,1,1,1,0,1,1,1,0,107.45,0,111.39019607843136,1,0,0,0,0,7,32,Risco Medio
1,0,0,0,29,1,0,0,0,1,1,1,1,1,1,75.35,0,77.37586206896552,0,0,0,0,0,5,34,Risco Medio
1,0,1,0,70,1,0,1,1,1,1,0,0,2,0,64.95,0,64.61785714285715,0,0,1,0,0,5,2,Baixo Risco
0,0,1,1,71,1,1,1,0,1,1,0,1,2,0,100.45,0,100.84084507042252,1,0,0,1,0,6,10,Baixo Risco
1,0,1,1,41,1,1,0,1,1,0,1,0,1,0,68.5,0,69.2670731707317,0,0,0,0,0,5,19,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,80.55,0,80.55,1,0,0,1,0,2,88,Alto Risco
0,0,1,0,7,1,0,1,0,1,1,1,1,0,0,81.25,0,82.87142857142858,0,0,0,0,0,6,45,Risco Medio
1,0,1,1,25,1,0,0,0,0,0,1,1,1,1,90.4,1,87.14399999999999,1,0,0,1,0,3,68,Risco Medio
1,0,1,1,67,1,1,1,1,0,1,0,0,1,0,89.55,0,90.12761194029852,1,0,0,1,0,5,14,Baixo Risco
1,0,1,1,5,1,1,0,0,0,1,0,0,0,1,55.7,0,51.88,0,0,0,0,1,3,53,Risco Medio
1,0,0,1,15,1,1,0,0,0,0,0,0,0,1,24.8,0,21.61,0,1,0,1,0,2,43,Risco Medio
0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,20.0,0,20.8825,0,1,0,1,0,1,27,Baixo Risco
1,0,1,1,3,1,0,0,1,1,0,0,0,0,1,56.15,1,56.05,0,0,0,0,1,3,53,Risco Medio
1,0,1,1,54,1,1,0,1,0,1,1,1,1,1,105.2,0,104.40462962962964,1,0,0,1,0,6,44,Risco Medio
1,0,0,0,42,1,0,0,0,0,0,0,0,1,1,19.55,0,19.985714285714284,0,1,0,0,1,1,13,Baixo Risco
0,0,1,0,9,1,0,0,0,0,0,0,1,0,1,79.75,0,85.45555555555556,1,0,0,1,0,2,86,Alto Risco
0,0,0,0,63,1,1,0,1,0,0,1,1,2,0,97.45,0,99.25396825396824,1,0,0,0,0,5,21,Baixo Risco
0,0,1,0,69,1,1,0,0,0,0,0,0,2,0,24.25,0,23.79420289855073,0,1,0,0,0,2,3,Baixo Risco
0,0,0,0,69,1,1,0,0,0,0,0,0,2,0,24.6,0,24.319565217391304,0,1,1,0,0,2,3,Baixo Risco
1,0,1,0,40,1,0,0,1,0,0,0,0,0,1,50.15,0,51.4625,0,0,0,0,1,2,36,Risco Medio
1,0,0,0,60,0,0,1,1,1,0,0,0,2,0,39.6,0,40.40833333333333,0,0,0,0,0,3,5,Baixo Risco
0,0,0,0,4,1,0,1,0,1,1,0,1,0,1,94.4,1,96.8,1,0,0,0,0,5,69,Risco Medio
0,1,0,0,71,1,1,1,1,1,1,1,1,2,0,89.85,0,88.64014084507042,0,0,0,0,1,8,5,Baixo Risco
0,0,1,0,37,1,1,0,0,1,0,0,0,0,1,78.95,1,76.7472972972973,1,0,1,0,0,3,62,Risco Medio
1,0,1,0,32,1,1,0,1,0,0,1,1,0,1,98.85,0,98.309375,1,0,1,0,0,5,74,Alto Risco
1,0,0,0,39,1,1,0,0,0,1,0,0,2,1,53.85,0,56.42820512820512,0,0,1,0,0,3,13,Baixo Risco
0,0,0,0,38,1,1,0,0,0,0,0,0,1,1,24.25,0,24.063157894736843,0,1,0,1,0,2,21,Baixo Risco
1,0,0,0,52,1,1,0,0,1,0,0,1,2,1,89.45,0,88.03365384615384,1,0,1,0,0,4,29,Baixo Risco
0,0,1,1,48,1,1,1,1,0,0,1,1,0,1,105.25,0,104.11458333333331,1,0,1,0,0,6,50,Risco Medio
1,0,1,1,70,0,0,1,0,1,1,1,1,2,0,59.5,0,59.21142857142858,0,0,0,0,0,5,5,Baixo Risco
1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,70.55,0,74.6775,1,0,1,0,0,1,63,Risco Medio
0,0,0,0,50,1,1,1,0,1,1,1,1,1,1,82.5,0,83.58200000000001,0,0,1,0,0,7,18,Baixo Risco
0,0,0,0,19,0,0,0,0,0,0,1,1,1,1,44.85,1,47.02894736842105,0,0,1,0,0,2,54,Risco Medio
1,0,1,1,25,1,0,1,1,1,0,0,0,1,1,61.6,0,64.44,0,0,0,0,0,4,18,Baixo Risco
1,0,0,0,12,1,0,0,1,0,0,0,0,0,1,49.05,0,49.42083333333333,0,0,0,0,0,2,53,Risco Medio
1,1,1,0,39,1,1,0,1,1,0,1,1,0,1,105.65,1,109.86666666666667,1,0,0,1,0,6,81,Alto Risco
1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,74.65,1,77.79285714285713,1,0,0,0,1,2,72,Alto Risco
0,0,1,1,23,1,0,1,1,1,1,0,0,1,1,66.25,0,66.68695652173913,0,0,0,0,1,5,15,Baixo Risco
1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,19.4,0,19.62222222222222,0,1,0,1,0,1,36,Risco Medio
1,1,0,0,47,1,1,0,0,0,0,1,0,0,1,86.05,0,82.2468085106383,1,0,1,0,0,3,68,Risco Medio
1,0,1,1,26,1,0,0,0,0,0,0,0,2,1,19.15,0,19.83653846153846,0,1,1,0,0,1,7,Baixo Risco
0,0,1,0,14,1,1,1,0,0,0,1,0,0,1,64.7,1,67.21428571428571,0,0,0,0,0,4,55,Risco Medio
0,1,1,0,11,1,1,0,0,1,1,1,1,0,1,104.05,1,103.05909090909093,1,0,0,0,0,6,82,Alto Risco
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,19.25,0,24.175,0,1,0,0,1,1,31,Risco Medio
0,0,1,1,26,1,0,1,1,0,0,0,0,0,0,81.95,0,79.6173076923077,1,0,0,1,0,3,50,Risco Medio
0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,114.65,0,115.74930555555557,1,0,0,0,0,8,14,Baixo Risco
0,0,1,1,63,1,0,0,0,0,0,0,0,2,0,20.0,0,19.194444444444443,0,1,1,0,0,1,2,Baixo Risco
1,0,1,1,71,1,0,0,0,0,0,0,0,2,0,19.8,0,19.66549295774648,0,1,0,0,1,1,2,Baixo Risco
1,0,1,1,11,1,1,1,0,0,0,1,0,0,1,65.15,0,65.75909090909092,0,0,0,0,0,4,52,Risco Medio
1,1,1,0,14,1,0,0,0,0,0,0,0,1,0,19.65,0,16.33214285714286,0,1,0,0,1,1,19,Baixo Risco
0,0,0,1,13,1,1,1,1,1,1,1,1,2,0,88.95,0,89.36538461538461,0,0,1,0,0,8,13,Baixo Risco
1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,20.2,0,16.391666666666666,0,1,0,0,1,1,36,Risco Medio
1,1,1,1,11,1,1,0,0,0,0,0,0,0,1,75.2,0,70.48181818181818,1,0,1,0,0,2,76,Alto Risco
